TranID,Time,Price,Volume,SaleOrderVolume,BuyOrderVolume,Type,SaleOrderID,SaleOrderPrice,BuyOrderID,BuyOrderPrice
2175735,10:01:01,7.63,700,700,25000,B,1412128,7.63,2175729,7.63
2175736,10:01:01,7.63,10000,10000,25000,B,1911166,7.63,2175729,7.63
2175737,10:01:01,7.63,200,200,25000,B,2143648,7.63,2175729,7.63
2179978,10:01:06,7.63,200,200,25000,S,2179977,7.63,2175729,7.63
2183548,10:01:11,7.64,1000,1000,24000,B,15730,7.64,2183547,7.64
2183549,10:01:11,7.64,2000,2000,24000,B,220992,7.64,2183547,7.64
2183550,10:01:11,7.64,300,300,24000,B,688671,7.64,2183547,7.64
2183551,10:01:11,7.64,5000,5000,24000,B,881639,7.64,2183547,7.64
2183552,10:01:11,7.64,500,500,24000,B,940233,7.64,2183547,7.64
2183553,10:01:11,7.64,5000,5000,24000,B,951995,7.64,2183547,7.64
2183554,10:01:11,7.64,5000,5000,24000,B,963181,7.64,2183547,7.64
2183555,10:01:11,7.64,3300,3300,24000,B,1021158,7.64,2183547,7.64
2183556,10:01:11,7.64,500,500,24000,B,1133283,7.64,2183547,7.64
2183557,10:01:11,7.64,300,300,24000,B,1879112,7.64,2183547,7.64
2183558,10:01:11,7.64,1100,5000,24000,B,2179232,7.64,2183547,7.64
2183943,10:01:11,7.64,3900,5000,5300,B,2179232,7.64,2183942,7.65
2183944,10:01:11,7.65,500,500,5300,B,15752,7.65,2183942,7.65
2183945,10:01:11,7.65,900,1400,5300,B,45192,7.65,2183942,7.65
2190629,10:01:20,7.65,300,1400,300,B,45192,7.65,2190628,7.65
2192799,10:01:23,7.64,3400,5000,3400,S,2192798,7.64,2186134,7.64
2192800,10:01:23,7.64,1600,5000,3600,S,2192798,7.64,2186538,7.64
2196443,10:01:28,7.65,200,1400,4700,B,45192,7.65,2196442,7.65
2196444,10:01:28,7.65,4500,5200,4700,B,225617,7.65,2196442,7.65
2196965,10:01:29,7.65,700,5200,2900,B,225617,7.65,2196964,7.65
2196966,10:01:29,7.65,2200,10000,2900,B,246372,7.65,2196964,7.65
2197942,10:01:30,7.65,6500,10000,6500,B,246372,7.65,2197941,7.65
2200650,10:01:34,7.65,1300,10000,4700,B,246372,7.65,2200649,7.65
2200651,10:01:34,7.65,2700,2700,4700,B,257255,7.65,2200649,7.65
2200652,10:01:34,7.65,700,5000,4700,B,271389,7.65,2200649,7.65
2200935,10:01:34,7.65,4300,5000,7300,B,271389,7.65,2200934,7.65
2200936,10:01:34,7.65,3000,10000,7300,B,1095959,7.65,2200934,7.65
2202835,10:01:36,7.65,3400,10000,3400,B,1095959,7.65,2202834,7.65
2204391,10:01:38,7.65,1000,10000,1000,B,1095959,7.65,2204390,7.65
2207719,10:01:43,7.65,700,10000,700,B,1095959,7.65,2207718,7.65
2222737,10:02:02,7.64,200,200,3600,S,2222736,7.64,2186538,7.64
2229763,10:02:10,7.64,1800,5300,3600,S,2229762,7.64,2186538,7.64
2229764,10:02:10,7.64,3500,5300,43100,S,2229762,7.64,2195258,7.64
2233519,10:02:15,7.64,1000,1000,43100,S,2233518,7.64,2195258,7.64
2234896,10:02:16,7.64,20000,20000,43100,S,2234895,7.64,2195258,7.64
2234901,10:02:16,7.64,10300,10300,43100,S,2234900,7.64,2195258,7.64
2236276,10:02:18,7.64,8300,30000,43100,S,2236275,7.64,2195258,7.64
2236277,10:02:18,7.64,5200,30000,5200,S,2236275,7.64,2196155,7.64
2237688,10:02:20,7.64,5200,30000,5200,B,2236275,7.64,2237687,7.64
2241165,10:02:24,7.63,700,700,25000,S,2241164,7.63,2175729,7.63
2243344,10:02:27,7.64,1000,30000,1000,B,2236275,7.64,2243343,7.64
2247776,10:02:32,7.63,3000,7000,25000,S,2247775,7.63,2175729,7.63
2247777,10:02:32,7.63,1000,7000,1000,S,2247775,7.63,2182898,7.63
2251710,10:02:37,7.63,3000,7000,3200,B,2247775,7.63,2251709,7.63
2251711,10:02:37,7.63,200,2000,3200,B,2247983,7.63,2251709,7.63
2253987,10:02:39,7.62,600,600,6900,S,2253986,7.62,2165728,7.62
2278048,10:03:11,7.62,1500,2000,1500,B,2260131,7.62,2278047,7.62
2284326,10:03:20,7.62,400,2000,400,B,2260131,7.62,2284325,7.62
2297360,10:03:40,7.61,200,200,600,S,2297359,7.61,2224033,7.61
2297417,10:03:40,7.62,100,2000,3400,B,2260131,7.62,2297416,7.62
2297418,10:03:40,7.62,2200,2200,3400,B,2268235,7.62,2297416,7.62
2297419,10:03:40,7.62,1100,1300,3400,B,2269688,7.62,2297416,7.62
2318749,10:04:12,7.62,200,1300,11900,B,2269688,7.62,2318748,7.62
2318750,10:04:12,7.62,11700,18600,11900,B,2278842,7.62,2318748,7.62
2325562,10:04:22,7.62,500,18600,500,B,2278842,7.62,2325561,7.62
2336511,10:04:39,7.62,6000,18600,6000,B,2278842,7.62,2336510,7.62
2339359,10:04:44,7.62,400,18600,3300,B,2278842,7.62,2339358,7.63
2339360,10:04:44,7.63,1800,2000,3300,B,2247983,7.63,2339358,7.63
2339361,10:04:44,7.63,1100,4000,3300,B,2251922,7.63,2339358,7.63
2358416,10:05:14,7.62,1000,1000,2000,B,2342279,7.62,2358415,7.62
2362592,10:05:20,7.62,1000,2000,2000,S,2362591,7.62,2358415,7.62
2379630,10:05:46,7.62,1000,2000,3600,B,2362591,7.62,2379629,7.63
2379631,10:05:46,7.63,2600,4000,3600,B,2251922,7.63,2379629,7.63
2387320,10:05:58,7.63,300,4000,5200,B,2251922,7.63,2387319,7.64
2387321,10:05:58,7.63,1000,1000,5200,B,2348735,7.63,2387319,7.64
2387322,10:05:58,7.63,1000,1000,5200,B,2349696,7.63,2387319,7.64
2387323,10:05:58,7.63,600,600,5200,B,2356064,7.63,2387319,7.64
2387324,10:05:58,7.63,2000,2000,5200,B,2358802,7.63,2387319,7.64
2387325,10:05:58,7.64,300,30000,5200,B,2236275,7.64,2387319,7.64
2399837,10:06:17,7.63,5000,5000,6400,B,2396787,7.63,2399836,7.64
2399838,10:06:17,7.64,1400,30000,6400,B,2236275,7.64,2399836,7.64
2418882,10:06:46,7.63,2000,2000,3400,B,2403669,7.63,2418881,7.63
2418883,10:06:46,7.63,1400,5000,3400,B,2406897,7.63,2418881,7.63
2425503,10:06:55,7.62,800,8900,800,S,2425502,7.62,2383480,7.62
2425504,10:06:55,7.62,5300,8900,5300,S,2425502,7.62,2390220,7.62
2425505,10:06:55,7.62,2800,8900,4300,S,2425502,7.62,2404561,7.62
2426560,10:06:57,7.62,200,200,4300,S,2426559,7.62,2404561,7.62
2428594,10:07:00,7.63,3600,5000,4500,B,2406897,7.63,2428593,7.63
2428595,10:07:00,7.63,900,900,4500,B,2418692,7.63,2428593,7.63
2445442,10:07:24,7.62,1300,7700,4300,S,2445441,7.62,2404561,7.62
2445443,10:07:24,7.62,5200,7700,5200,S,2445441,7.62,2427784,7.62
2458824,10:07:45,7.61,200,200,600,S,2458823,7.61,2224033,7.61
2475022,10:08:10,7.62,1000,7700,1000,B,2445441,7.62,2475021,7.62
2487869,10:08:30,7.62,200,7700,5000,B,2445441,7.62,2487868,7.62
2487870,10:08:30,7.62,1900,1900,5000,B,2452648,7.62,2487868,7.62
2487871,10:08:30,7.62,1000,1000,5000,B,2459557,7.62,2487868,7.62
2492824,10:08:38,7.62,1900,7500,5000,S,2492823,7.62,2487868,7.62
2492825,10:08:38,7.62,5200,7500,5200,S,2492823,7.62,2491267,7.62
2494226,10:08:40,7.62,400,7500,400,B,2492823,7.62,2494225,7.62
2540789,10:09:50,7.61,200,300,600,S,2540788,7.61,2224033,7.61
2540790,10:09:50,7.61,100,300,1100,S,2540788,7.61,2238353,7.61
2555343,10:10:10,7.61,1000,2000,1100,S,2555342,7.61,2238353,7.61
2555344,10:10:10,7.61,1000,2000,1000,S,2555342,7.61,2331717,7.61
2558565,10:10:15,7.61,300,10000,300,S,2558564,7.61,2347622,7.61
2558566,10:10:15,7.61,3000,10000,3000,S,2558564,7.61,2483739,7.61
2558567,10:10:15,7.61,1000,10000,1000,S,2558564,7.61,2501959,7.61
2558568,10:10:15,7.61,5000,10000,5000,S,2558564,7.61,2509493,7.61
2558569,10:10:15,7.61,700,10000,5200,S,2558564,7.61,2557363,7.61
2569448,10:10:32,7.61,1300,1300,5200,S,2569447,7.61,2557363,7.61
2596291,10:11:13,7.63,1500,15000,1500,B,2438103,7.63,2596290,7.63
2664243,10:13:01,7.61,3200,10000,5200,S,2664242,7.6,2557363,7.61
2664244,10:13:01,7.61,3000,10000,3000,S,2664242,7.6,2557919,7.61
2664245,10:13:01,7.6,3800,10000,5000,S,2664242,7.6,2284836,7.6
2666565,10:13:05,7.62,900,900,5200,B,2661177,7.62,2666564,7.63
2666566,10:13:05,7.62,1600,1600,5200,B,2664984,7.62,2666564,7.63
2666567,10:13:05,7.63,2700,15000,5200,B,2438103,7.63,2666564,7.63
2708864,10:14:16,7.63,800,15000,800,B,2438103,7.63,2708863,7.63
2712617,10:14:23,7.61,5000,10000,5000,S,2712616,7.61,2696062,7.61
2712618,10:14:23,7.61,5000,10000,5200,S,2712616,7.61,2710989,7.61
2768508,10:15:58,7.61,200,1000,5200,S,2768507,7.61,2710989,7.61
2771217,10:16:02,7.61,800,1000,5200,B,2768507,7.61,2771216,7.63
2771218,10:16:02,7.62,400,400,5200,B,2728291,7.62,2771216,7.63
2771219,10:16:02,7.62,400,400,5200,B,2731996,7.62,2771216,7.63
2771220,10:16:02,7.62,2000,2000,5200,B,2738291,7.62,2771216,7.63
